dauid,all_vm,south_asian,chinese,black,filipino,arab,latin_american,southeast_asian,west_asian,korean,japanese,white,indigenous,name,population
24520101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24520101,855
24520102,9.2,0.0,0.0,5.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,90.8,0.0,StatCan area #24520102,595
24520103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,3.7,StatCan area #24520103,410
24520104,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7,3.0,StatCan area #24520104,825
24520105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,2.2,StatCan area #24520105,455
24520106,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4,0.0,StatCan area #24520106,465
24520107,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,1.6,StatCan area #24520107,945
24520108,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7,0.0,StatCan area #24520108,870
24520109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,1.5,StatCan area #24520109,655
24520110,10.8,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,2.3,StatCan area #24520110,1300
24520111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,6.9,StatCan area #24520111,580
24520112,2.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,93.4,4.1,StatCan area #24520112,1590
24520113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24520113,605
24520114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,3.0,StatCan area #24520114,830
24520115,1.8,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,96.9,0.9,StatCan area #24520115,1630
24520116,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2,1.2,StatCan area #24520116,830
24520117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,3.3,StatCan area #24520117,910
24550075,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,0.0,StatCan area #24550075,705
24550076,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,96.9,0.0,StatCan area #24550076,795
24550077,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6,1.7,StatCan area #24550077,580
24550078,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,StatCan area #24550078,505
24550079,6.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,92.2,1.0,StatCan area #24550079,1020
24550080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,StatCan area #24550080,735
24550081,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,2.0,StatCan area #24550081,490
24550082,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,4.3,StatCan area #24550082,585
24550083,3.9,0.0,0.0,2.8,0.0,1.1,0.0,0.0,0.0,0.0,0.0,93.3,2.8,StatCan area #24550083,900
24550084,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,StatCan area #24550084,400
24550085,4.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,94.1,1.5,StatCan area #24550085,1010
24550086,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,0.9,StatCan area #24550086,1065
24550087,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9,1.2,StatCan area #24550087,800
24550088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,5.5,StatCan area #24550088,365
24560136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560136,310
24560137,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,1.4,StatCan area #24560137,1060
24560138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,StatCan area #24560138,410
24560139,3.2,0.0,2.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8,0.0,StatCan area #24560139,1410
24560140,6.4,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,90.9,3.6,StatCan area #24560140,550
24560141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560141,305
24560142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,StatCan area #24560142,725
24560143,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,0.0,StatCan area #24560143,360
24560144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560144,415
24560145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,StatCan area #24560145,405
24560146,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,0.0,StatCan area #24560146,470
24560147,6.8,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,91.7,1.5,StatCan area #24560147,1330
24560148,9.2,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,0.0,StatCan area #24560148,705
24560149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560149,625
24560150,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,1.3,StatCan area #24560150,780
24560151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,4.4,StatCan area #24560151,340
24560152,8.5,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,92.6,0.0,StatCan area #24560152,470
24560153,11.7,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,0.0,StatCan area #24560153,385
24560154,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6,0.0,StatCan area #24560154,385
24560155,9.2,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,0.0,StatCan area #24560155,380
24560156,10.4,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,89.6,0.0,StatCan area #24560156,480
24560157,8.5,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,91.5,0.0,StatCan area #24560157,470
24560158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,0.0,StatCan area #24560158,375
24560159,16.7,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,83.3,0.0,StatCan area #24560159,360
24560160,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,2.7,StatCan area #24560160,365
24560161,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8,0.0,StatCan area #24560161,480
24560162,9.9,0.0,0.0,1.5,0.0,8.4,0.0,0.0,0.0,0.0,0.0,88.5,1.5,StatCan area #24560162,655
24560163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560163,705
24560164,8.2,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,0.0,StatCan area #24560164,365
24560165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,StatCan area #24560165,500
24560166,5.7,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,94.3,0.0,StatCan area #24560166,615
24560167,8.9,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2,0.0,StatCan area #24560167,450
24560168,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,0.0,StatCan area #24560168,530
24560170,7.7,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,0.0,StatCan area #24560170,455
24560171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,StatCan area #24560171,520
24560172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8,4.1,StatCan area #24560172,485
24560173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560173,410
24560174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4,0.0,StatCan area #24560174,570
24560175,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,StatCan area #24560175,500
24560176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,5.0,StatCan area #24560176,505
24560177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,1.9,StatCan area #24560177,520
24560178,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.0,StatCan area #24560178,395
24560179,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,0.0,StatCan area #24560179,360
24560180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8,0.0,StatCan area #24560180,225
24560181,11.1,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,90.3,0.0,StatCan area #24560181,360
24560182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8,0.0,StatCan area #24560182,450
24560183,5.2,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,93.8,0.0,StatCan area #24560183,480
24560184,5.3,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,3.2,StatCan area #24560184,475
24560185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,2.8,StatCan area #24560185,530
24560186,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,StatCan area #24560186,495
24560187,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.9,0.0,StatCan area #24560187,430
24560188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,StatCan area #24560188,430
24560189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6,3.4,StatCan area #24560189,445
24560190,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,0.0,StatCan area #24560190,360
24560191,8.4,0.0,0.0,4.2,0.0,0.0,5.3,0.0,0.0,0.0,0.0,90.5,0.0,StatCan area #24560191,475
24560192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,3.5,StatCan area #24560192,430
24560193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,0.0,StatCan area #24560193,445
24560194,5.5,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,92.7,1.8,StatCan area #24560194,550
24560195,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,0.0,StatCan area #24560195,475
24560196,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,0.0,StatCan area #24560196,575
24560197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,StatCan area #24560197,500
24560198,16.9,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4,0.0,StatCan area #24560198,445
24560199,6.7,0.0,0.0,2.9,0.0,3.8,0.0,0.0,0.0,0.0,0.0,92.3,0.0,StatCan area #24560199,520
24560200,4.6,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,95.4,0.0,StatCan area #24560200,650
24560201,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,0.0,StatCan area #24560201,565
24560202,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,2.7,StatCan area #24560202,550
24560203,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6,0.0,StatCan area #24560203,295
24560204,7.1,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,0.0,StatCan area #24560204,630
24560205,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,0.0,StatCan area #24560205,465
24560206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,0.0,StatCan area #24560206,535
24560207,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,6.0,StatCan area #24560207,335
24560208,4.3,0.0,1.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,3.0,StatCan area #24560208,820
24560209,5.7,0.0,0.0,1.6,0.0,0.0,2.5,0.0,0.0,0.0,0.0,91.0,3.3,StatCan area #24560209,610
24560210,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,0.0,StatCan area #24560210,595
24560211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560211,1005
24560212,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,5.6,StatCan area #24560212,360
24560213,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4,0.0,StatCan area #24560213,760
24560214,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,4.4,StatCan area #24560214,455
24560215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,2.1,StatCan area #24560215,470
24560216,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,StatCan area #24560216,500
24560217,1.9,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,1.9,StatCan area #24560217,540
24560218,11.1,3.0,1.1,0.0,0.0,1.9,0.0,1.9,0.0,0.0,0.0,86.7,2.2,StatCan area #24560218,1350
24560219,5.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,94.7,0.0,StatCan area #24560219,760
24560220,6.2,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,92.8,0.0,StatCan area #24560220,485
24560221,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6,0.0,StatCan area #24560221,420
24560222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560222,370
24560223,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,StatCan area #24560223,370
24560224,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,7.8,StatCan area #24560224,450
24560225,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,0.0,StatCan area #24560225,330
24560226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,4.9,StatCan area #24560226,510
24560227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3,0.0,StatCan area #24560227,290
24560228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,StatCan area #24560228,355
24560229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,2.1,StatCan area #24560229,705
24560230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,0.0,StatCan area #24560230,310
24560231,6.1,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.0,StatCan area #24560231,490
24560232,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7,3.3,StatCan area #24560232,455
24560233,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9,0.0,StatCan area #24560233,535
24560234,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,2.0,StatCan area #24560234,510
24560235,10.3,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,87.2,2.6,StatCan area #24560235,585
24560236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,StatCan area #24560236,675
24560237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,0.0,StatCan area #24560237,400
24560238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,StatCan area #24560238,495
24560239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8,0.0,StatCan area #24560239,455
24560240,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,3.2,StatCan area #24560240,465
24560241,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,2.3,StatCan area #24560241,430
24560242,7.5,0.0,0.8,0.0,0.0,1.2,2.8,0.0,0.0,0.0,0.0,90.9,1.6,StatCan area #24560242,1265
24560243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,5.4,StatCan area #24560243,370
24560244,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,0.0,StatCan area #24560244,405
24560245,2.9,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,0.0,StatCan area #24560245,520
24560246,6.6,0.0,2.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,93.4,0.0,StatCan area #24560246,1435
24560247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560247,465
24560248,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6,0.0,StatCan area #24560248,590
24560249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560249,570
24560250,4.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,95.2,0.0,StatCan area #24560250,835
24560251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560251,500
24560252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560252,525
24560253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,StatCan area #24560253,420
24560254,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,0.0,StatCan area #24560254,480
24560255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6,7.4,StatCan area #24560255,475
24560256,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,StatCan area #24560256,620
24560257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,StatCan area #24560257,500
24560259,5.6,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,93.3,0.0,StatCan area #24560259,450
24560261,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.0,StatCan area #24560261,695
24560262,8.4,0.0,0.0,4.2,0.0,0.4,0.8,0.0,1.2,0.0,0.0,90.8,0.8,StatCan area #24560262,2490
24560263,4.7,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,0.0,StatCan area #24560263,430
24560264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560264,410
24560265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,2.2,StatCan area #24560265,460
24560266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4,2.6,StatCan area #24560266,380
24560267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,3.8,StatCan area #24560267,400
24560268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,StatCan area #24560268,480
24560269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,0.0,StatCan area #24560269,470
24560270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8,0.0,StatCan area #24560270,670
24560271,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8,1.5,StatCan area #24560271,970
24560272,6.4,0.0,0.0,3.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,92.1,1.5,StatCan area #24560272,1010
24560273,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,2.8,StatCan area #24560273,715
24560274,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,StatCan area #24560274,510
24560275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3,0.0,StatCan area #24560275,595
24560276,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,1.8,StatCan area #24560276,850
24560277,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,3.9,StatCan area #24560277,635
24560278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6,0.0,StatCan area #24560278,625
24560279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560279,490
24560280,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2,5.2,StatCan area #24560280,580
24560281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,0.0,StatCan area #24560281,465
24560282,4.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,2.8,StatCan area #24560282,530
24560283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,6.1,StatCan area #24560283,330
24560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9,0.0,StatCan area #24560284,490
24560285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2,0.0,StatCan area #24560285,550
24560286,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,0.7,StatCan area #24560286,1360
24560287,4.4,0.0,0.0,3.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,93.8,1.8,StatCan area #24560287,1695
24560288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560288,450
24560289,3.8,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,StatCan area #24560289,665
24560290,9.2,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,90.8,0.0,StatCan area #24560290,435
24560291,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,0.0,StatCan area #24560291,430
24560292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,StatCan area #24560292,415
24560293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560293,365
24560294,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.0,StatCan area #24560294,395
24560295,3.3,0.0,0.0,2.2,0.0,0.0,2.2,0.0,0.0,0.0,0.0,89.0,6.6,StatCan area #24560295,455
24560297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560297,430
24560331,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,0.0,StatCan area #24560331,535
24560332,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,0.0,StatCan area #24560332,455
24560333,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8,0.0,StatCan area #24560333,685
24560335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2,3.6,StatCan area #24560335,415
24560336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,StatCan area #24560336,510
24560337,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,1.6,StatCan area #24560337,635
24560338,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,0.0,StatCan area #24560338,550
24560339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,3.1,StatCan area #24560339,485
24560340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1,2.2,StatCan area #24560340,450
24560341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,0.0,StatCan area #24560341,375
24560342,7.7,0.0,0.0,3.2,0.0,2.6,0.0,0.0,0.0,0.0,0.0,89.7,2.6,StatCan area #24560342,775
24560343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,StatCan area #24560343,340
24560344,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,5.2,StatCan area #24560344,575
24560345,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,0.0,StatCan area #24560345,320
24560346,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,2.1,StatCan area #24560346,470
